state,year,house_women,house_all,prop_house_women,senate_women,senate_all,prop_senate_women,leg_women,leg_all,prop_leg_women,house_dem_women,house_dem_all,prop_house_dem_women,senate_dem_women,senate_dem_all,prop_senate_dem_women,leg_dem_women,leg_dem_all,prop_leg_dem_women,house_rep_women,house_rep_all,prop_house_rep_women,senate_rep_women,senate_rep_all,prop_senate_rep_women,leg_rep_women,leg_rep_all,prop_leg_rep_women,house_thi_women,house_thi_all,prop_house_thi_women,senate_thi_women,senate_thi_all,prop_senate_thi_women,leg_thi_women,leg_thi_all,prop_leg_thi_women
Rhode Island,2020,26,75,0.3466666667,16,38,0.4210526316,42,113,0.3716814159,25,66,0.3787878788,14,33,0.4242424242,39,99,0.3939393939,1,9,0.1111111111,2,5,0.4,3,14,0.2142857143,0,0,0,0,0,0,0,0,0
Rhode Island,2021,32,75,0.4266666667,18,38,0.4736842105,50,113,0.4424778761,29,65,0.4461538462,16,33,0.4848484848,45,98,0.4591836735,3,10,0.3,2,5,0.4,5,15,0.3333333333,0,0,0,0,0,0,0,0,0
Rhode Island,2022,32,75,0.4266666667,18,38,0.4736842105,50,113,0.4424778761,29,65,0.4461538462,16,33,0.4848484848,45,98,0.4591836735,3,10,0.3,2,5,0.4,5,15,0.3333333333,0,0,0,0,0,0,0,0,0
Rhode Island,2023,33,75,0.44,16,38,0.4210526316,49,113,0.4336283186,30,64,0.46875,14,33,0.4242424242,44,97,0.4536082474,3,10,0.3,2,5,0.4,5,15,0.3333333333,0,1,0,0,0,0,0,1,0
Rhode Island,2024,33,75,0.44,15,38,0.3947368421,48,113,0.4247787611,30,65,0.4615384615,13,32,0.40625,43,97,0.4432989691,3,9,0.3333333333,2,5,0.4,5,14,0.3571428571,0,1,0,0,1,0,0,2,0
South Carolina,2010,17,124,0.1370967742,0,46,0,17,170,0.1,8,51,0.1568627451,0,19,0,8,70,0.1142857143,9,73,0.1232876712,0,27,0,9,100,0.09,0,0,0,0,0,0,0,0,0
South Carolina,2011,16,124,0.1290322581,0,46,0,16,170,0.09411764706,8,48,0.1666666667,0,19,0,8,67,0.1194029851,8,75,0.1066666667,0,27,0,8,102,0.07843137255,0,1,0,0,0,0,0,1,0
South Carolina,2012,17,124,0.1370967742,0,46,0,17,170,0.1,8,48,0.1666666667,0,19,0,8,67,0.1194029851,9,75,0.12,0,27,0,9,102,0.08823529412,0,1,0,0,0,0,0,1,0
South Carolina,2013,21,124,0.1693548387,1,46,0.02173913043,22,170,0.1294117647,11,46,0.2391304348,0,18,0,11,64,0.171875,10,73,0.1369863014,1,28,0.03571428571,11,101,0.1089108911,0,5,0,0,0,0,0,5,0
South Carolina,2014,21,124,0.1693548387,1,46,0.02173913043,22,170,0.1294117647,11,46,0.2391304348,0,18,0,11,64,0.171875,10,78,0.1282051282,1,28,0.03571428571,11,106,0.1037735849,0,0,0,0,0,0,0,0,0
South Carolina,2015,22,124,0.1774193548,2,46,0.04347826087,24,170,0.1411764706,12,46,0.2608695652,1,18,0.05555555556,13,64,0.203125,10,78,0.1282051282,1,28,0.03571428571,11,106,0.1037735849,0,0,0,0,0,0,0,0,0
South Carolina,2016,22,124,0.1774193548,2,46,0.04347826087,24,170,0.1411764706,12,46,0.2608695652,1,17,0.05882352941,13,63,0.2063492063,10,78,0.1282051282,1,28,0.03571428571,11,106,0.1037735849,0,0,0,0,1,0,0,1,0
South Carolina,2017,20,124,0.1612903226,4,46,0.08695652174,24,170,0.1411764706,11,44,0.25,2,18,0.1111111111,13,62,0.2096774194,9,80,0.1125,2,28,0.07142857143,11,108,0.1018518519,0,0,0,0,0,0,0,0,0
South Carolina,2018,23,124,0.185483871,4,46,0.08695652174,27,170,0.1588235294,12,44,0.2727272727,2,18,0.1111111111,14,62,0.2258064516,11,77,0.1428571429,2,28,0.07142857143,13,105,0.1238095238,0,3,0,0,0,0,0,3,0
South Carolina,2019,24,124,0.1935483871,4,46,0.08695652174,28,170,0.1647058824,12,44,0.2727272727,2,19,0.1052631579,14,63,0.2222222222,12,80,0.15,2,27,0.07407407407,14,107,0.1308411215,0,0,0,0,0,0,0,0,0
South Carolina,2020,25,124,0.2016129032,4,46,0.08695652174,29,170,0.1705882353,13,44,0.2954545455,2,19,0.1052631579,15,63,0.2380952381,12,80,0.15,2,27,0.07407407407,14,107,0.1308411215,0,0,0,0,0,0,0,0,0
South Carolina,2021,24,124,0.1935483871,5,46,0.1086956522,29,170,0.1705882353,13,43,0.3023255814,2,16,0.125,15,59,0.2542372881,11,81,0.1358024691,3,30,0.1,14,111,0.1261261261,0,0,0,0,0,0,0,0,0
South Carolina,2022,24,124,0.1935483871,5,46,0.1086956522,29,170,0.1705882353,13,43,0.3023255814,2,16,0.125,15,59,0.2542372881,11,79,0.1392405063,3,29,0.1034482759,14,108,0.1296296296,0,2,0,0,1,0,0,3,0
South Carolina,2023,20,124,0.1612903226,5,46,0.1086956522,25,170,0.1470588235,8,36,0.2222222222,1,16,0.0625,9,52,0.1730769231,12,88,0.1363636364,3,30,0.1,15,118,0.1271186441,0,0,0,1,0,0,1,0,0
South Carolina,2024,21,124,0.1693548387,6,46,0.1304347826,27,170,0.1588235294,9,35,0.2571428571,2,15,0.1333333333,11,50,0.22,12,88,0.1363636364,3,30,0.1,15,118,0.1271186441,0,1,0,1,1,1,1,2,0.5
South Dakota,2010,14,70,0.2,7,35,0.2,21,105,0.2,5,24,0.2083333333,6,14,0.4285714286,11,38,0.2894736842,9,46,0.1956521739,1,21,0.04761904762,10,67,0.1492537313,0,0,0,0,0,0,0,0,0
South Dakota,2011,14,70,0.2,7,35,0.2,21,105,0.2,4,19,0.2105263158,1,5,0.2,5,24,0.2083333333,10,50,0.2,6,30,0.2,16,80,0.2,0,1,0,0,0,0,0,1,0
South Dakota,2012,14,70,0.2,7,35,0.2,21,105,0.2,4,19,0.2105263158,1,5,0.2,5,24,0.2083333333,10,50,0.2,6,30,0.2,16,80,0.2,0,1,0,0,0,0,0,1,0
South Dakota,2013,18,70,0.2571428571,6,35,0.1714285714,24,105,0.2285714286,6,17,0.3529411765,1,7,0.1428571429,7,24,0.2916666667,12,53,0.2264150943,5,28,0.1785714286,17,81,0.2098765432,0,0,0,0,0,0,0,0,0
South Dakota,2014,17,70,0.2428571429,6,35,0.1714285714,23,105,0.219047619,6,17,0.3529411765,1,7,0.1428571429,7,24,0.2916666667,11,53,0.2075471698,5,28,0.1785714286,16,81,0.1975308642,0,0,0,0,0,0,0,0,0
South Dakota,2015,15,70,0.2142857143,7,35,0.2,22,105,0.2095238095,4,12,0.3333333333,1,8,0.125,5,20,0.25,11,58,0.1896551724,6,27,0.2222222222,17,85,0.2,0,0,0,0,0,0,0,0,0
South Dakota,2016,15,70,0.2142857143,7,35,0.2,22,105,0.2095238095,4,12,0.3333333333,1,8,0.125,5,20,0.25,11,58,0.1896551724,6,27,0.2222222222,17,85,0.2,0,0,0,0,0,0,0,0,0
South Dakota,2017,16,70,0.2285714286,5,35,0.1428571429,21,105,0.2,3,10,0.3,0,6,0,3,16,0.1875,13,60,0.2166666667,5,29,0.1724137931,18,89,0.202247191,0,0,0,0,0,0,0,0,0
South Dakota,2018,17,70,0.2428571429,5,35,0.1428571429,22,105,0.2095238095,3,10,0.3,0,6,0,3,16,0.1875,14,60,0.2333333333,5,29,0.1724137931,19,89,0.2134831461,0,0,0,0,0,0,0,0,0
South Dakota,2019,19,70,0.2714285714,5,35,0.1428571429,24,105,0.2285714286,4,11,0.3636363636,2,5,0.4,6,16,0.375,15,59,0.2542372881,3,30,0.1,18,89,0.202247191,0,0,0,0,0,0,0,0,0
South Dakota,2020,19,70,0.2714285714,7,35,0.2,26,105,0.2476190476,4,11,0.3636363636,2,5,0.4,6,16,0.375,15,59,0.2542372881,5,30,0.1666666667,20,89,0.2247191011,0,0,0,0,0,0,0,0,0
South Dakota,2021,21,70,0.3,9,35,0.2571428571,30,105,0.2857142857,4,8,0.5,1,3,0.3333333333,5,11,0.4545454545,17,62,0.2741935484,8,32,0.25,25,94,0.2659574468,0,0,0,0,0,0,0,0,0
South Dakota,2022,21,70,0.3,9,35,0.2571428571,30,105,0.2857142857,4,8,0.5,1,3,0.3333333333,5,11,0.4545454545,17,62,0.2741935484,8,32,0.25,25,94,0.2659574468,0,0,0,0,0,0,0,0,0
South Dakota,2023,21,70,0.3,7,35,0.2,28,105,0.2666666667,4,7,0.5714285714,2,4,0.5,6,11,0.5454545455,17,63,0.2698412698,5,31,0.1612903226,22,94,0.2340425532,0,0,0,0,0,0,0,0,0
South Dakota,2024,22,70,0.3142857143,7,35,0.2,29,105,0.2761904762,4,7,0.5714285714,2,4,0.5,6,11,0.5454545455,18,63,0.2857142857,5,31,0.1612903226,23,94,0.2446808511,0,0,0,0,0,0,0,0,0
Tennessee,2010,17,99,0.1717171717,8,33,0.2424242424,25,132,0.1893939394,12,47,0.2553191489,4,14,0.2857142857,16,61,0.262295082,5,50,0.1,4,19,0.2105263158,9,69,0.1304347826,0,2,0,0,0,0,0,2,0
Tennessee,2011,17,99,0.1717171717,7,33,0.2121212121,24,132,0.1818181818,11,33,0.3333333333,4,13,0.3076923077,15,46,0.3260869565,6,64,0.09375,3,19,0.1578947368,9,83,0.1084337349,0,2,0,0,1,0,0,3,0
Tennessee,2012,17,99,0.1717171717,7,33,0.2121212121,24,132,0.1818181818,11,34,0.3235294118,4,13,0.3076923077,15,47,0.3191489362,6,64,0.09375,3,20,0.15,9,84,0.1071428571,0,1,0,0,0,0,0,1,0
Tennessee,2013,16,99,0.1616161616,7,33,0.2121212121,23,132,0.1742424242,8,28,0.2857142857,3,7,0.4285714286,11,35,0.3142857143,8,70,0.1142857143,4,26,0.1538461538,12,96,0.125,0,1,0,0,0,0,0,1,0
Tennessee,2014,16,99,0.1616161616,7,33,0.2121212121,23,132,0.1742424242,8,27,0.2962962963,3,7,0.4285714286,11,34,0.3235294118,8,71,0.1126760563,4,26,0.1538461538,12,97,0.1237113402,0,1,0,0,0,0,0,1,0
Tennessee,2015,17,99,0.1717171717,6,33,0.1818181818,23,132,0.1742424242,7,26,0.2692307692,2,5,0.4,9,31,0.2903225806,10,73,0.1369863014,4,28,0.1428571429,14,101,0.1386138614,0,0,0,0,0,0,0,0,0
Tennessee,2016,16,99,0.1616161616,6,33,0.1818181818,22,132,0.1666666667,7,26,0.2692307692,2,5,0.4,9,31,0.2903225806,9,73,0.1232876712,4,28,0.1428571429,13,101,0.1287128713,0,0,0,0,0,0,0,0,0
Tennessee,2017,16,99,0.1616161616,5,33,0.1515151515,21,132,0.1590909091,7,25,0.28,2,5,0.4,9,30,0.3,9,74,0.1216216216,3,28,0.1071428571,12,102,0.1176470588,0,0,0,0,0,0,0,0,0
Tennessee,2018,16,99,0.1616161616,5,33,0.1515151515,21,132,0.1590909091,7,25,0.28,2,5,0.4,9,30,0.3,9,73,0.1232876712,3,26,0.1153846154,12,99,0.1212121212,0,1,0,0,2,0,0,3,0
Tennessee,2019,12,99,0.1212121212,8,33,0.2424242424,20,132,0.1515151515,4,26,0.1538461538,4,5,0.8,8,31,0.2580645161,8,73,0.1095890411,4,28,0.1428571429,12,101,0.1188118812,0,0,0,0,0,0,0,0,0
Tennessee,2020,12,99,0.1212121212,8,33,0.2424242424,20,132,0.1515151515,4,26,0.1538461538,4,5,0.8,8,31,0.2580645161,8,73,0.1095890411,4,28,0.1428571429,12,101,0.1188118812,0,0,0,0,0,0,0,0,0
Tennessee,2021,14,99,0.1414141414,8,33,0.2424242424,22,132,0.1666666667,4,26,0.1538461538,5,6,0.8333333333,9,32,0.28125,10,73,0.1369863014,3,27,0.1111111111,13,100,0.13,0,0,0,0,0,0,0,0,0
Tennessee,2022,11,99,0.1111111111,8,33,0.2424242424,19,132,0.1439393939,2,26,0.07692307692,5,5,1,7,31,0.2258064516,9,73,0.1232876712,3,27,0.1111111111,12,100,0.12,0,0,0,0,1,0,0,1,0
Tennessee,2023,12,99,0.1212121212,8,33,0.2424242424,20,132,0.1515151515,3,24,0.125,5,6,0.8333333333,8,30,0.2666666667,9,75,0.12,3,27,0.1111111111,12,102,0.1176470588,0,0,0,0,0,0,0,0,0
Tennessee,2024,12,99,0.1212121212,8,33,0.2424242424,20,132,0.1515151515,3,24,0.125,5,6,0.8333333333,8,30,0.2666666667,9,75,0.12,3,27,0.1111111111,12,102,0.1176470588,0,0,0,0,0,0,0,0,0
